date,time,headline,URL,teaser,section
2/22/2018,8:43 PM,Justice Dept. to Prioritize Prosecutions for Lying in Gun Background Checks,https://www.nytimes.com/2018/02/22/us/politics/gun-background-checks-prosecutions.html?partner=rss&emc=rss,"The guidance, expected to be announced in the coming days, allows the Trump administration to take action on guns without issuing rules that might inflame gun rights supporters.",NYT > Politics
2/23/2018,3:10 AM,Ivanka Trump Arrives in South Korea for Games and Diplomacy,https://www.nytimes.com/2018/02/23/world/asia/ivanka-trump-south-korea.html?partner=rss&emc=rss,"The president’s daughter will meet with South Korea’s leader and attend the Olympic closing ceremony, where a North Korean delegation will also be present.",NYT > Politics
2/22/2018,11:30 PM,"Another Shooting, Another Gun Debate. Will the Outcome Be the Same?",https://www.nytimes.com/2018/02/22/us/politics/school-shooting-gun-debate.html?partner=rss&emc=rss,Last week’s school massacre in Florida set the well-worn machinery of America’s gun debate in motion. But angry students inject new passion into a stale fight.,NYT > Politics
2/23/2018,5:00 AM,"Fact Check: Major Shootings Led to Tougher Gun Laws, but to What End?",https://www.nytimes.com/2018/02/23/us/politics/fact-check-mass-shootings-gun-laws.html?partner=rss&emc=rss,Major legislation is often spurred by tragedy. Experts are uncertain about the extent that gun control laws have improved safety and curbed violence.,NYT > Politics
2/22/2018,11:30 PM,"Another Shooting, Another Gun Debate. Will the Outcome Be the Same?",https://www.nytimes.com/2018/02/22/us/politics/school-shooting-gun-debate.html?partner=rss&emc=rss,Last week’s school massacre in Florida set the well-worn machinery of America’s gun debate in motion. But angry students inject new passion into a stale fight.,NYT > Politics
2/23/2018,10:43 AM,Trump Announces Harsh New Sanctions Against North Korea,https://www.nytimes.com/2018/02/23/us/politics/trump-north-korea-sanctions.html?partner=rss&emc=rss,"The action was a clear signal, near the end of an Olympic Games marked by a rapprochement on the Korean Peninsula, that his pressure campaign would not let up.",NYT > Politics
2/23/2018,10:08 AM,Australian Gun Crackdown Cited as Trump Hosts Its Leader,https://www.nytimes.com/2018/02/23/us/politics/australia-gun-crackdown-trump-school-shooting.html?partner=rss&emc=rss,"A survivor of last week’s Florida shooting implored President Trump to look to Australia as a model. As it happens, he is hosting Australia’s prime minister on Friday.",NYT > Politics
2/23/2018,10:22 AM,Trump Condemns Florida Officer Who Didn’t Act; Sticks by Plan to Arm Teachers,https://www.nytimes.com/2018/02/23/us/politics/trump-cpac-guns-school-shooting.html?partner=rss&emc=rss,"“When it came time to get in there and do something, he didn’t have the courage, or something happened, but he certainly did a poor job,” President Trump said of the officer in Parkland.",NYT > Politics
2/23/2018,9:34 AM,"Rick Gates, Trump Campaign Aide, to Plead Guilty in Mueller Inquiry and Cooperate",https://www.nytimes.com/2018/02/23/us/politics/rick-gates-guilty-plea-mueller-investigation.html?partner=rss&emc=rss,"The plea deal could be a sign that Mr. Gates plans to share incriminating information against Paul Manafort, the former campaign chairman, or other members of the Trump campaign.",NYT > Politics
2/23/2018,12:42 PM,Trump Administration to Open Embassy in Jerusalem in May,https://www.nytimes.com/2018/02/23/world/middleeast/trump-embassy-jerusalem-.html?partner=rss&emc=rss,President Trump said he resisted enormous pressure when he decided to recognize Jerusalem as the Israeli capital because “it’s the right thing to do.”,NYT > Politics
2/23/2018,12:54 PM,"President Trump: ‘I Try Like Hell to Hide That Bald Spot, Folks’",https://www.nytimes.com/2018/02/23/us/politics/trump-hair-bald.html?partner=rss&emc=rss,"It’s not always easy to hide thinning hair, especially when your hair is as famous as the president’s.",NYT > Politics
2/23/2018,12:57 PM,Fact Check: Trump Says ‘No President Has Ever Cut So Many Regulations.’ Not Quite.,https://www.nytimes.com/2018/02/23/us/politics/trump-says-no-president-has-ever-cut-so-many-regulations-not-quite.html?partner=rss&emc=rss,"Mr. Trump claims to have cut 22 federal regulations for every one that is newly created — more, he says, than any other president. Neither boast is true.",NYT > Politics
2/23/2018,1:42 PM,Trump Blames Video Games for Mass Killings. Researchers Do Not.,https://www.nytimes.com/2018/02/23/us/politics/trump-video-games-shootings.html?partner=rss&emc=rss,"“I’m hearing more and more people say the level of violence on video games is really shaping young people’s thoughts,” the president said on Thursday.",NYT > Politics
2/23/2018,2:28 PM,Top Chinese Official Plans U.S. Trip to Address Trade Friction,https://www.nytimes.com/2018/02/23/business/china-trade-washington.html?partner=rss&emc=rss,"President Xi Jinping of China is sending Liu He, his top economic policy maker and a recent addition to the Politburo, to Washington on Tuesday.",NYT > Politics
2/23/2018,10:25 AM,"How the Russia Investigation Entangled Rick Gates, a Manafort Protégé",https://www.nytimes.com/2017/06/16/us/politics/rick-gates-russia.html?partner=rss&emc=rss,"Mr. Gates’s rapid ascent into President Trump’s orbit as Paul Manafort’s partner, and his sudden ejection from it, underscore how the Russia inquiries have shaken the administration.",NYT > Politics
2/23/2018,3:51 PM,Trump Threatens ‘Phase 2’ if North Korea Sanctions Fail,https://www.nytimes.com/video/us/politics/100000005761633/trump-threatens-phase-2-if-north-korea-sanctions-fail.html?partner=rss&emc=rss,"President Trump suggested that should sanctions not work, the resulting U.S. actions might be “very unfortunate for the world.”",NYT > Politics
2/23/2018,4:05 PM,Trump Says Kelly Will Decide on Kushner’s Security Clearance,https://www.nytimes.com/2018/02/23/us/politics/trump-kushner-security-clearance.html?partner=rss&emc=rss,"“He’s going to do what’s right for the country,” President Trump said of his chief of staff. “I have no doubt he will make the right decision.”",NYT > Politics
2/23/2018,6:28 PM,"As Economy Grows, Federal Reserve Frets Next Downturn",https://www.nytimes.com/2018/02/23/us/politics/federal-reserve-interest-rate-increase.html?partner=rss&emc=rss,"The Fed’s biannual policy report to Congress made little mention of the stock market’s fluctuations, but it affirmed plans to raise interest rates.",NYT > Politics
2/23/2018,7:12 PM,"Still Glad You Voted Trump? At CPAC, Conservatives Had an Answer",https://www.nytimes.com/2018/02/23/us/politics/cpac-trump-conservative-policies.html?partner=rss&emc=rss,Conservatives try to look past President Trump’s flaws and see only his policies.,NYT > Politics
2/23/2018,7:21 PM,Indicted Missouri Governor Resists Pressure to Resign,https://www.nytimes.com/2018/02/23/us/missouri-governor-greitens-indicted.html?partner=rss&emc=rss,Gov. Eric Greitens faces an invasion of privacy charge and calls from fellow Republicans to quit. Lawmakers said they could take steps toward impeachment.,NYT > Politics
2/23/2018,7:42 PM,The Charges in the Mueller Investigation,https://www.nytimes.com/2018/02/23/us/politics/mueller-investigation-charges.html?partner=rss&emc=rss,"Since Robert S. Mueller III was appointed as special counsel, he has issued more than 100 criminal counts against 19 people and three companies.",NYT > Politics
2/24/2018,5:00 AM,"15 Claims From Donald Trump’s Speech to Conservatives, Fact Checked",https://www.nytimes.com/2018/02/24/us/trump-cpac-speech-factcheck.html?partner=rss&emc=rss,"The president mixed facts and falsehoods while talking about immigration, gun policy, trade, climate, taxes and other topics.",NYT > Politics
2/24/2018,5:00 AM,Linda McMahon Gets a Ringside Seat for TrumpMania,https://www.nytimes.com/2018/02/24/us/politics/linda-mcmahon-gets-a-ringside-seat-for-trumpmania.html?partner=rss&emc=rss,"Perhaps no other member of the president’s cabinet understands Mr. Trump as Ms. McMahon, a former pro wrestling entrepreneur, does.",NYT > Politics
2/24/2018,8:43 AM,Theories Discrediting Victims of Attacks Date to the Civil War Era,https://www.nytimes.com/2018/02/24/us/conspiracy-tragedy-actors.html?partner=rss&emc=rss,“Crisis actor” conspiracy theories about the Florida school shooting are part of a long history of genuine activism being dismissed as the work of paid agitators.,NYT > Politics
2/24/2018,8:43 AM,‘Crisis Actor’ Isn’t a New Smear. The Idea Goes Back to the Civil War Era.,https://www.nytimes.com/2018/02/24/us/crisis-actors-florida-shooting.html?partner=rss&emc=rss,Conspiracy theories about the Florida school shooting are part of a long history of genuine activism being dismissed as the work of paid agitators.,NYT > Politics
2/24/2018,11:38 AM,"The True Source of the N.R.A.’s Clout: Mobilization, Not Donations",https://www.nytimes.com/2018/02/24/us/politics/nra-gun-control-florida.html?partner=rss&emc=rss,The group is often perceived by opponents as bankrolling its preferred candidates. But its influence is derived from a muscular electioneering machine.,NYT > Politics
2/24/2018,11:40 AM,Why Your Pharmacist Can’t Tell You That $20 Prescription Could Cost Only $8,https://www.nytimes.com/2018/02/24/us/politics/pharmacy-benefit-managers-gag-clauses.html?partner=rss&emc=rss,States are moving to block “gag clauses” that prohibit pharmacists from telling customers that they could save money by paying cash for prescription drugs rather than using their health insurance.,NYT > Politics
2/24/2018,12:06 PM,European Ex-Officials Deny Being Paid by Manafort to Lobby for Ukraine,https://www.nytimes.com/2018/02/24/world/europe/manafort-gusenbauer-hapsburg-ukraine-indictment.html?partner=rss&emc=rss,"Mr. Manafort paid 2 million euros to former European officials to lobby for Ukraine’s then pro-Russian government, a new indictment says.",NYT > Politics
2/24/2018,11:59 AM,"How Skadden, the Giant Law Firm, Got Entangled in the Mueller Investigation",https://www.nytimes.com/2018/02/24/us/politics/skadden-law-firm-mueller-investigation.html?partner=rss&emc=rss,"The guilty plea of one of Skadden’s lawyers has cast a spotlight on its work for a Russia-aligned former president of Ukraine, and its advice to other firms.",NYT > Politics
2/24/2018,1:37 PM,News Analysis: Trump Shrugs as Russia Investigation Gains Steam,https://www.nytimes.com/2018/02/24/us/politics/trump-russia-inquiry-mueller.html?partner=rss&emc=rss,"President Trump and his aides say they are not worried because none of the charges implicate the president. Yet the inquiry seems to be leading to a larger, as yet undefined, goal.",NYT > Politics
2/24/2018,4:07 PM,"2 Weeks After Trump Blocked It, Democrats Release Rebuttal of G.O.P. Memo",https://www.nytimes.com/2018/02/24/us/politics/democratic-memo-released-fbi-surveillance-carter-page.html?partner=rss&emc=rss,House Democrats made public a heavily redacted memo that was drafted to counter Republican claims of surveillance abuses against a former Trump campaign aide.,NYT > Politics
2/24/2018,4:30 PM,A List of the Companies Cutting Ties With the N.R.A.,https://www.nytimes.com/2018/02/24/business/nra-companies-boycott.html?partner=rss&emc=rss,"Several companies — including Delta Air Lines and MetLife — have ended partnerships with the National Rifle Association after the mass shooting in Parkland, Fla.",NYT > Politics
2/24/2018,5:46 PM,Trump Endorses G.O.P. Fight to Keep Gerrymandered Congressional Map,https://www.nytimes.com/2018/02/24/us/politics/trump-pennsylvania-gerrymandering.html?partner=rss&emc=rss,"President Trump, calling the Pennsylvania ruling “very unfair to Republicans and to our country,” said that the decision should be appealed to the Supreme Court.",NYT > Politics
2/24/2018,9:42 PM,5 Takeaways From the Release of the Democratic Memo,https://www.nytimes.com/2018/02/24/us/politics/takeaways-democratic-memo.html?partner=rss&emc=rss,The Democratic memo released on Saturday was written to counter Republican claims that law enforcement officials had abused their powers.,NYT > Politics
2/25/2018,7:54 AM,"North Korea Is Willing to Talk With U.S., South’s Leader Says",https://www.nytimes.com/2018/02/25/world/asia/north-korea-us-talks.html?partner=rss&emc=rss,"The move would be a potential diplomatic victory for President Moon Jae-in of South Korea, who has been urging the two countries to talk.",NYT > Politics
2/25/2018,9:58 AM,CPAC Official Says Ex-Republican Chief Was Chosen Because He’s ‘a Black Guy’,https://www.nytimes.com/2018/02/25/us/politics/cpac-michael-steele-republicans.html?partner=rss&emc=rss,"A spokesman for a conservative group said Michael Steele, a former chairman of the Republican National Committee, was selected for the role because of his race.",NYT > Politics
2/25/2018,11:46 AM,"In Blow to Dianne Feinstein, California Democrats Won’t Endorse Senate Run",https://www.nytimes.com/2018/02/25/us/feinstein-de-leon-democrats.html?partner=rss&emc=rss,"Democrats at the party convention threw their support behind Kevin de León, the Democratic leader in the California Senate, who has been running an insurgent campaign.",NYT > Politics
2/25/2018,12:44 PM,Can South Korea’s Leader Turn an Olympic Truce Into a Lasting Peace?,https://www.nytimes.com/2018/02/25/world/asia/north-korea-olympics-peace.html?partner=rss&emc=rss,President Moon Jae-in scored a potential diplomatic breakthrough when a senior North Korean official told him that the North was willing to open dialogue with the United States.,NYT > Politics
2/25/2018,2:28 PM,Michelle Obama’s Memoir to Arrive in November,https://www.nytimes.com/2018/02/25/books/michelle-obama-memoir-november.html?partner=rss&emc=rss,Ms. Obama announced on Sunday that the book will be entitled “Becoming.”,NYT > Politics
2/25/2018,2:54 PM,"Behind a Key Anti-Labor Case, a Web of Conservative Donors",https://www.nytimes.com/2018/02/25/business/economy/labor-court-conservatives.html?partner=rss&emc=rss,A coordinated push by some of the right’s biggest contributors has paved the way for a Supreme Court decision that could cripple public-sector unions.,NYT > Politics
2/25/2018,6:53 PM,Sharp Words Over Wall Halt Plans for Mexican President to Visit White House,https://www.nytimes.com/2018/02/25/us/politics/trump-mexico-pena-nieto-visit-wall.html?partner=rss&emc=rss,"A call between President Enrique Peña Nieto and President Trump descended into a quarrel over the wall, a topic that is fraying relations and blocking progress on vital issues.",NYT > Politics
2/25/2018,7:04 PM,"Peter Navarro, a Top Trade Skeptic, Is Ascendant",https://www.nytimes.com/2018/02/25/us/politics/peter-navarro-trade.html?partner=rss&emc=rss,"Navarro is in line for a promotion, sources close to the White House say, a sign more aggressive trade measures such as tariffs may be in store",NYT > Politics
2/25/2018,7:26 PM,Is This the Moment for Gun Control? A Gridlocked Congress Is Under Pressure,https://www.nytimes.com/2018/02/25/us/politics/gun-control-congress-governors.html?partner=rss&emc=rss,"Lawmakers have no clear consensus on even incremental changes to gun restrictions, let alone more sweeping legislation.",NYT > Politics
2/25/2018,7:38 PM,Trump Trade Sanctions Aimed at China Could Ensnare Canada,https://www.nytimes.com/2018/02/25/business/trump-trade-sanctions-aimed-at-china-could-ensnare-canada.html?partner=rss&emc=rss,Canadians are finding themselves in the cross hairs of coming metal tariffs — an unexpected situation for an ally that supplies the U.S. military and industry.,NYT > Politics
2/25/2018,8:34 PM,Lines Out the Door and Strong Sales at Tampa Gun Show,https://www.nytimes.com/2018/02/25/business/gun-show-tampa-parkland.html?partner=rss&emc=rss,"As calls for gun bans intensify after the Parkland shooting, some sellers proudly display AR-15 semiautomatic rifles but say they support some limits.",NYT > Politics
2/26/2018,5:00 AM,Feature: How Long Can John Kelly Hang On?,https://www.nytimes.com/2018/02/26/magazine/how-long-can-john-kelly-hang-on.html?partner=rss&emc=rss,"Last year, Democrats and Republicans alike agreed that if anyone could bring order to the Trump administration, it was the retired four-star Marine general. Were they wrong?",NYT > Politics
2/26/2018,5:00 AM,Democrats Did Better Than on Hundreds of Simulated Pennsylvania Maps,https://www.nytimes.com/2018/02/26/upshot/democrats-did-better-than-on-hundreds-of-simulated-pennsylvania-maps.html?partner=rss&emc=rss,"The next big debate in gerrymandering may be whether nonpartisan maps should strive for partisan symmetry, or whether they should try to avoid political considerations altogether.",NYT > Politics
2/26/2018,5:00 AM,Nonfiction: Claiming the Title of United States Marine,https://www.nytimes.com/2018/02/26/books/review/eat-the-apple-matt-young.html?partner=rss&emc=rss,"In his brutally honest memoir, “Eat the Apple,” Matt Young grapples with his experiences in the corps.",NYT > Politics
2/26/2018,5:00 AM,Rewrite Iran Deal? Europeans Offer a Different Solution: A New Chapter,https://www.nytimes.com/2018/02/26/us/politics/trump-europe-iran-deal.html?partner=rss&emc=rss,"The Europeans are creating an add-on agreement that would extend the existing deal with tighter restrictions, hoping that it will satisfy President Trump.",NYT > Politics
2/26/2018,5:57 AM,"A Quiet Jerusalem Neighborhood Gets a U.S. Embassy, and a Spotlight",https://www.nytimes.com/2018/02/26/world/middleeast/jerusalem-us-embassy.html?partner=rss&emc=rss,"The White House is accelerating plans to move diplomatic staff members to Jerusalem, with a small office to be set up in time for the 70th anniversary of the creation of the state of Israel, in May.",NYT > Politics
2/26/2018,9:18 AM,"With Xi’s Power Grab, China Joins New Era of Strongmen",https://www.nytimes.com/2018/02/26/world/asia/china-xi-jinping-authoritarianism.html?partner=rss&emc=rss,"Xi Jinping’s grab for power without term limits is the biggest move yet in a global shift by Putin, Erdogan and others toward unabashed authoritarianism.",NYT > Politics
2/26/2018,9:37 AM,Justices Turn Down Trump’s Appeal in ‘Dreamers’ Case,https://www.nytimes.com/2018/02/26/us/politics/supreme-court-trump-daca-dreamers.html?partner=rss&emc=rss,"In an unusual move, the Trump administration asked the Supreme Court to hear the case before an appeals court had ruled.",NYT > Politics
2/26/2018,11:57 AM,A Key Voice is Silent in Supreme Court Case on Unions,https://www.nytimes.com/2018/02/26/us/politics/supreme-court-unions-gorsuch.html?partner=rss&emc=rss,"Justice Neil M. Gorsuch, who holds the crucial vote in a case that could threaten public unions, asked no questions.",NYT > Politics
2/26/2018,3:15 PM,Ivanka Trump Calls Question About Father’s Sexual Misconduct ‘Inappropriate’,https://www.nytimes.com/2018/02/26/us/politics/ivanka-trump-donald-sexual-misconduct.html?partner=rss&emc=rss,"“I don’t think that’s a question you would ask many other daughters,” Ms. Trump, a presidential adviser, said. “I believe my father.”",NYT > Politics
2/26/2018,1:12 PM,Trump Says He Would Have Rushed In Unarmed to Stop School Shooter,https://www.nytimes.com/2018/02/26/us/politics/trump-school-shooter-florida.html?partner=rss&emc=rss,"President Trump said the nation needs to consider opening more mental health institutions to avert mass shootings, and he castigated the Florida police response.",NYT > Politics
2/26/2018,5:21 PM,Melania Trump Offers Support for Student Protesters After Florida Shooting,https://www.nytimes.com/2018/02/26/us/politics/melania-trump-student-protests-parkland-guns.html?partner=rss&emc=rss,"“I have been heartened to see children across this country using their voices,” Mrs. Trump said of the students, many of whom have pushed for gun measures her husband has resisted.",NYT > Politics
2/26/2018,7:41 PM,Georgia Republicans Vow to Kill Airline Tax-Cut Bill After Delta Ends N.R.A. Discount,https://www.nytimes.com/2018/02/26/us/delta-nra-georgia-tax-cut.html?partner=rss&emc=rss,A proposed $50 million tax break on jet fuel which would primarily benefit Delta is in jeopardy after the airline eliminated a discount for the N.R.A.,NYT > Politics
2/26/2018,7:53 PM,Labor Board’s Do-Over Leaves an Obama-Era Rule Intact,https://www.nytimes.com/2018/02/26/business/economy/labor-board.html?partner=rss&emc=rss,"Citing a member’s conflict in an earlier vote, the panel restored a standard making it easier to hold a company to account for franchisees’ practices.",NYT > Politics
2/26/2018,8:32 PM,Mississippi Firebrand Appears Set to Challenge Republican Senator From Right,https://www.nytimes.com/2018/02/26/us/politics/mississippi-mcdaniel-wicker-primary-fight.html?partner=rss&emc=rss,"State Senator Chris McDaniel, who nearly unseated Senator Thad Cochran in 2014, appears to have his sights on Senator Roger Wicker in 2018.",NYT > Politics
2/26/2018,9:44 PM,Melania Trump Parts Ways With Adviser Amid Backlash Over Inaugural Contract,https://www.nytimes.com/2018/02/26/us/politics/melania-trump-inauguration-adviser.html?partner=rss&emc=rss,The Trumps were upset when they learned that an adviser to the first lady had won a $26 million contract to help plan the president’s inauguration.,NYT > Politics
2/26/2018,10:51 PM,"Stacey Dash, a Star of ‘Clueless,’ Is Running for Congress",https://www.nytimes.com/2018/02/26/us/stacey-dash-clueless-congress.html?partner=rss&emc=rss,"In Federal Election Commission filings on Monday, Ms. Dash, a Republican, declared her House candidacy in a heavily Democratic California district.",NYT > Politics
2/27/2018,3:41 AM,"Trump Opens Door, Just Slightly, to Talking With North Korea",https://www.nytimes.com/2018/02/27/world/asia/trump-north-korea-talks.html?partner=rss&emc=rss,"“We want to talk also,” the president said. But hours later, the top U.S. diplomat on North Korea abruptly announced his departure.",NYT > Politics
2/27/2018,5:00 AM,Trump Losing College-Educated Whites? He Never Won Them in the First Place,https://www.nytimes.com/2018/02/27/upshot/trump-losing-college-educated-whites-he-never-won-them-in-the-first-place.html?partner=rss&emc=rss,New evidence that exit polls are a very flawed vehicle for doing post-election analysis.,NYT > Politics
2/27/2018,5:00 AM,Nonfiction: A Different Perspective on the Border,https://www.nytimes.com/2018/02/27/books/review/line-becomes-a-river-francisco-cantu.html?partner=rss&emc=rss,"In his memoir, “The Line Becomes a River,” Francisco Cantú argues that understanding immigration required him to be a Border Patrol agent.",NYT > Politics
2/27/2018,1:38 PM,"No Bail Hearings for Detained Immigrants, Justices Rule",https://www.nytimes.com/2018/02/27/us/politics/no-bail-hearings-for-detained-immigrants-justices-rule.html?partner=rss&emc=rss,"In a rare move, Justice Stephen G. Breyer dissented from the bench, saying the majority was violating fundamental constitutional principles.",NYT > Politics
2/27/2018,3:29 PM,Must Tech Firms Provide Data Held Abroad? Justices Struggle to Apply 1986 Law,https://www.nytimes.com/2018/02/27/us/politics/supreme-court-technology-companies-overseas-data.html?partner=rss&emc=rss,The Supreme Court appeared frustrated by the poor fit between the law and technology in a clash between law enforcement demands and firms’ desire to protect customers’ privacy.,NYT > Politics
2/27/2018,3:40 PM,Parkland Massacre Thrusts Guns into the Midterm Spotlight,https://www.nytimes.com/2018/02/27/us/politics/parkland-gun-control-politics-midterms.html?partner=rss&emc=rss,Lawmakers in both parties are recalibrating their positions on gun control in the wake of the massacre at Marjory Stoneman Douglas High School.,NYT > Politics
2/27/2018,6:23 PM,"Mnuchin Floats Rejoining Trans-Pacific Partnership, Trade Deal Trump Shelved",https://www.nytimes.com/2018/02/27/us/politics/mnuchin-tpp-trans-pacific-partnership-trump.html?partner=rss&emc=rss,"Steven Mnuchin, the Treasury secretary, said he had held “high-level” discussions with counterparts about what it would take for the United States to reverse course.",NYT > Politics
2/27/2018,6:31 PM,Jared Kushner’s Security Clearance Downgraded,https://www.nytimes.com/2018/02/27/us/politics/jared-kushner-security-clearance-trump.html?partner=rss&emc=rss,"The president’s adviser and son-in-law lost his top-secret clearance, a White House official and another person familiar with Mr. Kushner’s situation said.",NYT > Politics
2/27/2018,7:38 PM,Most Americans Want More Gun Control. Why Doesn’t It Happen?,https://www.nytimes.com/video/us/politics/100000005746208/most-americans-want-more-gun-control-why-doesnt-it-happen.html?partner=rss&emc=rss,"Polls show solid support for stricter laws, especially after mass shootings. But there are also deep disagreement, staunch opposition and growing disenchantment with gun control.",NYT > Politics
2/27/2018,7:47 PM,"White House Has Given No Orders to Counter Russian Meddling, N.S.A. Chief Says",https://www.nytimes.com/2018/02/27/us/politics/michael-rogers-nsa-cyber-command-russia-election-meddling.html?partner=rss&emc=rss,Admiral Michael S. Rogers’s testimony was the second time this month that a senior American intelligence official had said that the efforts to interfere in U.S. elections didn’t end in 2016.,NYT > Politics
2/27/2018,8:08 PM,Justice Dept. Backs High-Stakes Lawsuit Against Opioid Makers,https://www.nytimes.com/2018/02/27/us/politics/justice-department-opioid-lawsuit.html?partner=rss&emc=rss,"Attorney General Jeff Sessions said he would use legal actions and task forces to crack down on prescription opioid manufacturers, distributors and prescribers.",NYT > Politics
2/27/2018,8:18 PM,Trump’s 2020 Campaign Announcement Had a Very Trumpian Rollout,https://www.nytimes.com/2018/02/27/us/politics/trump-2020-brad-parscale.html?partner=rss&emc=rss,"The selection of a close ally of Jared Kushner to run the president’s 2020 campaign was seen as a power move by Mr. Trump’s son-in-law. Elsewhere, Mr. Kushner had a rough day.",NYT > Politics
2/27/2018,8:51 PM,"As Xi Tightens His Grip on China, U.S. Sees Conflict Ahead",https://www.nytimes.com/2018/02/27/us/politics/trump-china-united-states.html?partner=rss&emc=rss,"Whether it is saber-rattling in the South China Sea, proselytizing on American campuses or censorship of the web, China has alienated one constituency after another.",NYT > Politics
2/27/2018,10:50 PM,11 Sickened by Hazardous Envelope Opened on Military Base,https://www.nytimes.com/2018/02/27/us/politics/hazardous-envelope-marines-fort-myer.html?partner=rss&emc=rss,Nine Marines were among those being treated after a letter containing a hazardous but unknown substance was opened on the Virginia base near the Pentagon.,NYT > Politics
2/27/2018,9:35 PM,Hope Hicks Acknowledges She Sometimes Tells White Lies for Trump,https://www.nytimes.com/2018/02/27/us/politics/hope-hicks-house-intelligence-committee-testimony.html?partner=rss&emc=rss,"Ms. Hicks, the White House communications director, told lawmakers investigating Russia’s election interference that she has not lied about matters relevant to their inquiry.",NYT > Politics
2/27/2018,9:55 PM,Judge Orders Tarps Removed From Confederate Statues in Charlottesville,https://www.nytimes.com/2018/02/27/us/charlotesville-confederate-monuments.html?partner=rss&emc=rss,The city placed black shrouds over statues of Gens. Robert E. Lee and Stonewall Jackson after a deadly white nationalist rally last August.,NYT > Politics
2/28/2018,3:30 AM,A Big Divergence Is Coming in Health Care Among States,https://www.nytimes.com/2018/02/28/upshot/health-care-obamacare-states-divergence.html?partner=rss&emc=rss,"As the Trump administration chips away at Obamacare, some states are building it back up.",NYT > Politics
2/28/2018,5:00 AM,The Interpreter: Episode 2: National Identity Is Made Up,https://www.nytimes.com/2018/02/28/world/national-identity-myth.html?partner=rss&emc=rss,Episode two of a new video series from The Interpreter columnists.,NYT > Politics
2/28/2018,5:00 AM,Spreadsheets at Dawn: The New Tax Battle Is All About Data,https://www.nytimes.com/2018/02/28/us/politics/spreadsheets-at-dawn-the-new-tax-battle-is-all-about-data.html?partner=rss&emc=rss,"Partisans and analysts are compiling data on how companies are spending their tax savings, in order to score political points and bend corporate behavior.",NYT > Politics
2/28/2018,5:01 AM,"Amid Turkish Assault, Kurdish Forces Are Drawn Away From U.S. Fight With ISIS",https://www.nytimes.com/2018/02/28/world/middleeast/syrian-kurds-isis-american-offensive.html?partner=rss&emc=rss,Kurdish fighters in Syria who have been key in the American-led campaign against the Islamic State are peeling off to respond to Turkish attacks.,NYT > Politics
2/28/2018,5:01 AM,"On Washington: Once Again, Push for Gun Control Collides With Political Reality",https://www.nytimes.com/2018/02/28/us/politics/senate-gun-control-nra.html?partner=rss&emc=rss,"Despite immense pressure to act, members of Congress are badly divided and prospects for consequential agreement seem slim.",NYT > Politics
2/28/2018,10:47 AM,Trump Attacks Sessions Over Handling of Surveillance Abuse Allegations,https://www.nytimes.com/2018/02/28/us/politics/trump-jeff-sessions-inspector-general-surveillance.html?partner=rss&emc=rss,The president scolded Mr. Sessions after he suggested that the Justice Department’s inspector general would look into accusations of surveillance abuses.,NYT > Politics
2/28/2018,11:04 AM,"At the Capitol, Tributes to the Rev. Billy Graham",https://www.nytimes.com/2018/02/28/us/politics/bill-graham-capitol.html?partner=rss&emc=rss,"Politicians and other well-wishers gathered at the Capitol Wednesday to pay tribute to the Rev. Billy Graham, ahead of his funeral in North Carolina on Friday.",NYT > Politics
2/28/2018,2:02 PM,Rev. Billy Graham Lies in Honor at U.S. Capitol for Day of Remembrance,https://www.nytimes.com/2018/02/28/us/politics/billy-graham-capitol.html?partner=rss&emc=rss,"Politicians and other well-wishers gathered at the Capitol Wednesday to pay tribute to the Rev. Billy Graham, ahead of his funeral in North Carolina on Friday.",NYT > Politics
2/28/2018,3:38 PM,N.R.A. Logo? No. #MeToo Shirt? Maybe. Justices Weigh Political Apparel at Polls.,https://www.nytimes.com/2018/02/28/us/politics/nra-logo-no-metoo-shirt-maybe-justices-weigh-political-apparel-at-polls.html?partner=rss&emc=rss,A challenge to a Minnesota law barring political clothing at polling places left the Supreme Court considering how to balance free speech rights with civility at the voting booth.,NYT > Politics
2/28/2018,4:38 PM,Trump Stuns Lawmakers With Seeming Embrace of Gun Control Measures,https://www.nytimes.com/2018/02/28/us/politics/trump-gun-control.html?partner=rss&emc=rss,"In a televised meeting in the Cabinet Room, the president appeared to stun giddy Democrats and stone-faced Republicans by calling for comprehensive gun control.",NYT > Politics
2/28/2018,5:13 PM,Hope Hicks to Leave White House Communications Job,https://www.nytimes.com/2018/02/28/us/politics/hope-hicks-resign-communications-director.html?partner=rss&emc=rss,"Ms. Hicks, who had been considering a departure for several months, did not indicate what her next job would be, but she said that she plans to leave the White House in the coming weeks.",NYT > Politics
2/28/2018,8:01 PM,"Putting Green in the Tea Party, She Crusades for Clean Power",https://www.nytimes.com/2018/02/28/business/energy-environment/debbie-dooley-energy.html?partner=rss&emc=rss,"Debbie Dooley, an early Tea Party organizer who backs President Trump, says embracing alternative energy is part of a consistent worldview.",NYT > Politics
